Año,Semana,Entidad,Ax_003,Valor
2022,sem37,Chiapas,M,16
2022,sem37,Chihuahua,Sem.,7
2022,sem37,Chihuahua,H,39
2022,sem37,Chihuahua,M,81
2022,sem37,Ciudad de México,Sem.,3
2022,sem37,Ciudad de México,H,29
2022,sem37,Ciudad de México,M,55
2022,sem37,Durango,Sem.,0
2022,sem37,Durango,H,6
2022,sem37,Durango,M,27
2022,sem37,Guanajuato,Sem.,0
2022,sem37,Guanajuato,H,8
2022,sem37,Guanajuato,M,13
2022,sem37,Guerrero,Sem.,1
2022,sem37,Guerrero,H,10
2022,sem37,Guerrero,M,20
2022,sem37,Hidalgo,Sem.,3
2022,sem37,Hidalgo,H,10
2022,sem37,Hidalgo,M,14
2022,sem37,Jalisco,Sem.,7
2022,sem37,Jalisco,H,62
2022,sem37,Jalisco,M,105
2022,sem37,México,Sem.,5
2022,sem37,México,H,44
2022,sem37,México,M,72
2022,sem37,Michoacán,Sem.,1
2022,sem37,Michoacán,H,18
2022,sem37,Michoacán,M,36
2022,sem37,Morelos,Sem.,1
2022,sem37,Morelos,H,6
2022,sem37,Morelos,M,14
2022,sem37,Nayarit,Sem.,0
2022,sem37,Nayarit,H,13
2022,sem37,Nayarit,M,18
2022,sem37,Nuevo León,Sem.,2
2022,sem37,Nuevo León,H,42
2022,sem37,Nuevo León,M,55
2022,sem37,Oaxaca,Sem.,4
2022,sem37,Oaxaca,H,22
2022,sem37,Oaxaca,M,44
2022,sem37,Puebla,Sem.,1
2022,sem37,Puebla,H,5
2022,sem37,Puebla,M,9
2022,sem37,Querétaro,Sem.,0
2022,sem37,Querétaro,H,6
2022,sem37,Querétaro,M,5
2022,sem37,Quintana Roo,Sem.,0
2022,sem37,Quintana Roo,H,3
2022,sem37,Quintana Roo,M,13
2022,sem37,San Luis Potosí,Sem.,0
2022,sem37,San Luis Potosí,H,11
2022,sem37,San Luis Potosí,M,19
2022,sem37,Sinaloa,Sem.,3
2022,sem37,Sinaloa,H,50
2022,sem37,Sinaloa,M,62
2022,sem37,Sonora,Sem.,2
2022,sem37,Sonora,H,25
2022,sem37,Sonora,M,38
2022,sem37,Tabasco,Sem.,0
2022,sem37,Tabasco,H,7
2022,sem37,Tabasco,M,10
2022,sem37,Tamaulipas,Sem.,4
2022,sem37,Tamaulipas,H,41
2022,sem37,Tamaulipas,M,79
2022,sem37,Tlaxcala,Sem.,0
2022,sem37,Tlaxcala,H,5
2022,sem37,Tlaxcala,M,1
2022,sem37,Veracruz,Sem.,4
2022,sem37,Veracruz,H,53
2022,sem37,Veracruz,M,87
2022,sem37,Yucatán,Sem.,0
2022,sem37,Yucatán,H,21
2022,sem37,Yucatán,M,43
2022,sem37,Zacatecas,Sem.,0
2022,sem37,Zacatecas,H,3
2022,sem37,Zacatecas,M,6
2022,sem38,Aguascalientes,Sem.,0
2022,sem38,Aguascalientes,H,4
2022,sem38,Aguascalientes,M,8
2022,sem38,Baja California,Sem.,2
2022,sem38,Baja California,H,28
2022,sem38,Baja California,M,67
2022,sem38,Baja California Sur,Sem.,1
2022,sem38,Baja California Sur,H,2
2022,sem38,Baja California Sur,M,4
2022,sem38,Campeche,Sem.,0
2022,sem38,Campeche,H,19
2022,sem38,Campeche,M,7
2022,sem38,Coahuila,Sem.,2
2022,sem38,Coahuila,H,30
2022,sem38,Coahuila,M,22
2022,sem38,Colima,Sem.,0
2022,sem38,Colima,H,27
2022,sem38,Colima,M,56
2022,sem38,Chiapas,Sem.,3
2022,sem38,Chiapas,H,21
2022,sem38,Chiapas,M,18
2022,sem38,Chihuahua,Sem.,4
2022,sem38,Chihuahua,H,40
2022,sem38,Chihuahua,M,84
2022,sem38,Ciudad de México,Sem.,0
2022,sem38,Ciudad de México,H,29
2022,sem38,Ciudad de México,M,54
2022,sem38,Durango,Sem.,0
2022,sem38,Durango,H,6
2022,sem38,Durango,M,27
2022,sem38,Guanajuato,Sem.,0
2022,sem38,Guanajuato,H,8
2022,sem38,Guanajuato,M,13
2022,sem38,Guerrero,Sem.,0
2022,sem38,Guerrero,H,10
2022,sem38,Guerrero,M,20
2022,sem38,Hidalgo,Sem.,0
2022,sem38,Hidalgo,H,10
2022,sem38,Hidalgo,M,14
2022,sem38,Jalisco,Sem.,8
2022,sem38,Jalisco,H,64
2022,sem38,Jalisco,M,111
2022,sem38,México,Sem.,3
2022,sem38,México,H,47
2022,sem38,México,M,72
2022,sem38,Michoacán,Sem.,2
2022,sem38,Michoacán,H,18
2022,sem38,Michoacán,M,38
2022,sem38,Morelos,Sem.,1
2022,sem38,Morelos,H,6
2022,sem38,Morelos,M,15
2022,sem38,Nayarit,Sem.,0
2022,sem38,Nayarit,H,13
2022,sem38,Nayarit,M,18
2022,sem38,Nuevo León,Sem.,3
2022,sem38,Nuevo León,H,42
2022,sem38,Nuevo León,M,58
2022,sem38,Oaxaca,Sem.,0
2022,sem38,Oaxaca,H,22
2022,sem38,Oaxaca,M,44
2022,sem38,Puebla,Sem.,1
2022,sem38,Puebla,H,6
2022,sem38,Puebla,M,9
2022,sem38,Querétaro,Sem.,0
2022,sem38,Querétaro,H,6
2022,sem38,Querétaro,M,5
2022,sem38,Quintana Roo,Sem.,1
2022,sem38,Quintana Roo,H,3
2022,sem38,Quintana Roo,M,14
2022,sem38,San Luis Potosí,Sem.,4
2022,sem38,San Luis Potosí,H,12
2022,sem38,San Luis Potosí,M,22
2022,sem38,Sinaloa,Sem.,1
2022,sem38,Sinaloa,H,51
2022,sem38,Sinaloa,M,62
2022,sem38,Sonora,Sem.,1
2022,sem38,Sonora,H,26
2022,sem38,Sonora,M,38
2022,sem38,Tabasco,Sem.,2
2022,sem38,Tabasco,H,8
2022,sem38,Tabasco,M,11
2022,sem38,Tamaulipas,Sem.,3
2022,sem38,Tamaulipas,H,41
2022,sem38,Tamaulipas,M,82
2022,sem38,Tlaxcala,Sem.,0
2022,sem38,Tlaxcala,H,5
2022,sem38,Tlaxcala,M,1
2022,sem38,Veracruz,Sem.,1
2022,sem38,Veracruz,H,54
2022,sem38,Veracruz,M,87
2022,sem38,Yucatán,Sem.,0
2022,sem38,Yucatán,H,21
2022,sem38,Yucatán,M,43
2022,sem38,Zacatecas,Sem.,1
2022,sem38,Zacatecas,H,3
2022,sem38,Zacatecas,M,7
2022,sem39,Aguascalientes,Sem.,0
2022,sem39,Aguascalientes,H,4
2022,sem39,Aguascalientes,M,8
2022,sem39,Baja California,Sem.,1
2022,sem39,Baja California,H,28
2022,sem39,Baja California,M,68
2022,sem39,Baja California Sur,Sem.,0
2022,sem39,Baja California Sur,H,2
2022,sem39,Baja California Sur,M,4
2022,sem39,Campeche,Sem.,2
2022,sem39,Campeche,H,20
2022,sem39,Campeche,M,8
2022,sem39,Coahuila,Sem.,3
2022,sem39,Coahuila,H,31
2022,sem39,Coahuila,M,24
2022,sem39,Colima,Sem.,1
2022,sem39,Colima,H,28
2022,sem39,Colima,M,56
2022,sem39,Chiapas,Sem.,2
2022,sem39,Chiapas,H,22
2022,sem39,Chiapas,M,19
2022,sem39,Chihuahua,Sem.,5
2022,sem39,Chihuahua,H,42
2022,sem39,Chihuahua,M,87
2022,sem39,Ciudad de México,Sem.,5
2022,sem39,Ciudad de México,H,32
2022,sem39,Ciudad de México,M,56
2022,sem39,Durango,Sem.,2
2022,sem39,Durango,H,7
2022,sem39,Durango,M,29
2022,sem39,Guanajuato,Sem.,1
2022,sem39,Guanajuato,H,8
2022,sem39,Guanajuato,M,14
2022,sem39,Guerrero,Sem.,2
2022,sem39,Guerrero,H,11
2022,sem39,Guerrero,M,21
2022,sem39,Hidalgo,Sem.,2
2022,sem39,Hidalgo,H,11
2022,sem39,Hidalgo,M,15
2022,sem39,Jalisco,Sem.,7
2022,sem39,Jalisco,H,66
2022,sem39,Jalisco,M,116
2022,sem39,México,Sem.,4
2022,sem39,México,H,48
2022,sem39,México,M,75
2022,sem39,Michoacán,Sem.,2
2022,sem39,Michoacán,H,18
2022,sem39,Michoacán,M,40
2022,sem39,Morelos,Sem.,1
2022,sem39,Morelos,H,6
2022,sem39,Morelos,M,16
2022,sem39,Nayarit,Sem.,1
2022,sem39,Nayarit,H,14
2022,sem39,Nayarit,M,18
2022,sem39,Nuevo León,Sem.,5
2022,sem39,Nuevo León,H,45
2022,sem39,Nuevo León,M,60
2022,sem39,Oaxaca,Sem.,1
2022,sem39,Oaxaca,H,23
2022,sem39,Oaxaca,M,44
2022,sem39,Puebla,Sem.,2
2022,sem39,Puebla,H,8
2022,sem39,Puebla,M,9
2022,sem39,Querétaro,Sem.,1
2022,sem39,Querétaro,H,7
2022,sem39,Querétaro,M,5
2022,sem39,Quintana Roo,Sem.,0
2022,sem39,Quintana Roo,H,3
2022,sem39,Quintana Roo,M,14
2022,sem39,San Luis Potosí,Sem.,3
2022,sem39,San Luis Potosí,H,12
2022,sem39,San Luis Potosí,M,25
2022,sem39,Sinaloa,Sem.,7
2022,sem39,Sinaloa,H,55
2022,sem39,Sinaloa,M,65
2022,sem39,Sonora,Sem.,2
2022,sem39,Sonora,H,26
2022,sem39,Sonora,M,40
2022,sem39,Tabasco,Sem.,1
2022,sem39,Tabasco,H,8
2022,sem39,Tabasco,M,12
2022,sem39,Tamaulipas,Sem.,2
2022,sem39,Tamaulipas,H,41
2022,sem39,Tamaulipas,M,84
2022,sem39,Tlaxcala,Sem.,1
2022,sem39,Tlaxcala,H,5
2022,sem39,Tlaxcala,M,2
2022,sem39,Veracruz,Sem.,2
2022,sem39,Veracruz,H,55
2022,sem39,Veracruz,M,88
2022,sem39,Yucatán,Sem.,2
2022,sem39,Yucatán,H,21
2022,sem39,Yucatán,M,45
2022,sem39,Zacatecas,Sem.,0
2022,sem39,Zacatecas,H,3
2022,sem39,Zacatecas,M,7
2022,sem40,Aguascalientes,Sem.,1
2022,sem40,Aguascalientes,H,4
2022,sem40,Aguascalientes,M,9
2022,sem40,Baja California,Sem.,1
2022,sem40,Baja California,H,28
2022,sem40,Baja California,M,69
2022,sem40,Baja California Sur,Sem.,0
2022,sem40,Baja California Sur,H,2
2022,sem40,Baja California Sur,M,4
2022,sem40,Campeche,Sem.,0
2022,sem40,Campeche,H,20
2022,sem40,Campeche,M,8
2022,sem40,Coahuila,Sem.,2
2022,sem40,Coahuila,H,32
2022,sem40,Coahuila,M,25
2022,sem40,Colima,Sem.,4
2022,sem40,Colima,H,30
2022,sem40,Colima,M,58
2022,sem40,Chiapas,Sem.,2
2022,sem40,Chiapas,H,23
2022,sem40,Chiapas,M,20
2022,sem40,Chihuahua,Sem.,2
2022,sem40,Chihuahua,H,43
2022,sem40,Chihuahua,M,88
2022,sem40,Ciudad de México,Sem.,1
2022,sem40,Ciudad de México,H,33
2022,sem40,Ciudad de México,M,56
2022,sem40,Durango,Sem.,1
2022,sem40,Durango,H,7
2022,sem40,Durango,M,30
2022,sem40,Guanajuato,Sem.,1
2022,sem40,Guanajuato,H,9
2022,sem40,Guanajuato,M,14
2022,sem40,Guerrero,Sem.,2
2022,sem40,Guerrero,H,12
2022,sem40,Guerrero,M,22
2022,sem40,Hidalgo,Sem.,0
2022,sem40,Hidalgo,H,11
2022,sem40,Hidalgo,M,15
2022,sem40,Jalisco,Sem.,4
2022,sem40,Jalisco,H,67
2022,sem40,Jalisco,M,119
2022,sem40,México,Sem.,3
2022,sem40,México,H,48
2022,sem40,México,M,78
2022,sem40,Michoacán,Sem.,2
2022,sem40,Michoacán,H,19
2022,sem40,Michoacán,M,41
2022,sem40,Morelos,Sem.,1
2022,sem40,Morelos,H,6
2022,sem40,Morelos,M,17
2022,sem40,Nayarit,Sem.,0
2022,sem40,Nayarit,H,14
2022,sem40,Nayarit,M,18
2022,sem40,Nuevo León,Sem.,5
2022,sem40,Nuevo León,H,46
2022,sem40,Nuevo León,M,64
2022,sem40,Oaxaca,Sem.,3
2022,sem40,Oaxaca,H,24
2022,sem40,Oaxaca,M,46
2022,sem40,Puebla,Sem.,1
2022,sem40,Puebla,H,8
2022,sem40,Puebla,M,10
2022,sem40,Querétaro,Sem.,0
2022,sem40,Querétaro,H,7
2022,sem40,Querétaro,M,5
2022,sem40,Quintana Roo,Sem.,1
2022,sem40,Quintana Roo,H,4
2022,sem40,Quintana Roo,M,14
2022,sem40,San Luis Potosí,Sem.,2
2022,sem40,San Luis Potosí,H,14
2022,sem40,San Luis Potosí,M,25
2022,sem40,Sinaloa,Sem.,3
2022,sem40,Sinaloa,H,55
2022,sem40,Sinaloa,M,68
2022,sem40,Sonora,Sem.,7
2022,sem40,Sonora,H,27
2022,sem40,Sonora,M,46
2022,sem40,Tabasco,Sem.,0
2022,sem40,Tabasco,H,8
2022,sem40,Tabasco,M,12
2022,sem40,Tamaulipas,Sem.,3
2022,sem40,Tamaulipas,H,42
2022,sem40,Tamaulipas,M,86
2022,sem40,Tlaxcala,Sem.,0
2022,sem40,Tlaxcala,H,5
2022,sem40,Tlaxcala,M,2
2022,sem40,Veracruz,Sem.,2
2022,sem40,Veracruz,H,56
2022,sem40,Veracruz,M,89
2022,sem40,Yucatán,Sem.,3
2022,sem40,Yucatán,H,23
2022,sem40,Yucatán,M,46
2022,sem40,Zacatecas,Sem.,1
2022,sem40,Zacatecas,H,3
2022,sem40,Zacatecas,M,8
2022,sem41,Aguascalientes,Sem.,1
2022,sem41,Aguascalientes,H,4
2022,sem41,Aguascalientes,M,10
2022,sem41,Baja California,Sem.,1
2022,sem41,Baja California,H,28
2022,sem41,Baja California,M,70
2022,sem41,Baja California Sur,Sem.,0
2022,sem41,Baja California Sur,H,2
2022,sem41,Baja California Sur,M,4
2022,sem41,Campeche,Sem.,0
2022,sem41,Campeche,H,20
2022,sem41,Campeche,M,8
2022,sem41,Coahuila,Sem.,3
2022,sem41,Coahuila,H,32
2022,sem41,Coahuila,M,27
2022,sem41,Colima,Sem.,5
2022,sem41,Colima,H,30
2022,sem41,Colima,M,63
2022,sem41,Chiapas,Sem.,1
2022,sem41,Chiapas,H,24
2022,sem41,Chiapas,M,20
2022,sem41,Chihuahua,Sem.,3
2022,sem41,Chihuahua,H,43
2022,sem41,Chihuahua,M,91
2022,sem41,Ciudad de México,Sem.,0
2022,sem41,Ciudad de México,H,33
2022,sem41,Ciudad de México,M,56
2022,sem41,Durango,Sem.,2
2022,sem41,Durango,H,7
2022,sem41,Durango,M,32
2022,sem41,Guanajuato,Sem.,1
2022,sem41,Guanajuato,H,10
2022,sem41,Guanajuato,M,14
2022,sem41,Guerrero,Sem.,1
2022,sem41,Guerrero,H,12
2022,sem41,Guerrero,M,23
2022,sem41,Hidalgo,Sem.,4
2022,sem41,Hidalgo,H,13
2022,sem41,Hidalgo,M,17
2022,sem41,Jalisco,Sem.,2
2022,sem41,Jalisco,H,68
2022,sem41,Jalisco,M,120
2022,sem41,México,Sem.,3
2022,sem41,México,H,48
2022,sem41,México,M,81
2022,sem41,Michoacán,Sem.,1
2022,sem41,Michoacán,H,19
2022,sem41,Michoacán,M,42
2022,sem41,Morelos,Sem.,1
2022,sem41,Morelos,H,7
2022,sem41,Morelos,M,17
2022,sem41,Nayarit,Sem.,4
2022,sem41,Nayarit,H,15
2022,sem41,Nayarit,M,21
2022,sem41,Nuevo León,Sem.,7
2022,sem41,Nuevo León,H,48
2022,sem41,Nuevo León,M,69
2022,sem41,Oaxaca,Sem.,4
2022,sem41,Oaxaca,H,25
2022,sem41,Oaxaca,M,49
2022,sem41,Puebla,Sem.,1
2022,sem41,Puebla,H,8
2022,sem41,Puebla,M,11
2022,sem41,Querétaro,Sem.,1
2022,sem41,Querétaro,H,7
2022,sem41,Querétaro,M,6
2022,sem41,Quintana Roo,Sem.,0
2022,sem41,Quintana Roo,H,4
2022,sem41,Quintana Roo,M,14
2022,sem41,San Luis Potosí,Sem.,1
2022,sem41,San Luis Potosí,H,14
2022,sem41,San Luis Potosí,M,26
2022,sem41,Sinaloa,Sem.,5
2022,sem41,Sinaloa,H,56
2022,sem41,Sinaloa,M,72
2022,sem41,Sonora,Sem.,1
2022,sem41,Sonora,H,27
2022,sem41,Sonora,M,47
2022,sem41,Tabasco,Sem.,0
2022,sem41,Tabasco,H,8
2022,sem41,Tabasco,M,12
2022,sem41,Tamaulipas,Sem.,2
2022,sem41,Tamaulipas,H,43
2022,sem41,Tamaulipas,M,87
2022,sem41,Tlaxcala,Sem.,0
2022,sem41,Tlaxcala,H,5
2022,sem41,Tlaxcala,M,2
2022,sem41,Veracruz,Sem.,4
2022,sem41,Veracruz,H,57
2022,sem41,Veracruz,M,92
2022,sem41,Yucatán,Sem.,3
2022,sem41,Yucatán,H,23
2022,sem41,Yucatán,M,49
2022,sem41,Zacatecas,Sem.,0
2022,sem41,Zacatecas,H,3
2022,sem41,Zacatecas,M,8
2022,sem42,Aguascalientes,Sem.,0
2022,sem42,Aguascalientes,H,4
2022,sem42,Aguascalientes,M,10
2022,sem42,Baja California,Sem.,4
2022,sem42,Baja California,H,30
2022,sem42,Baja California,M,72
2022,sem42,Baja California Sur,Sem.,0
2022,sem42,Baja California Sur,H,2
2022,sem42,Baja California Sur,M,4
2022,sem42,Campeche,Sem.,0
2022,sem42,Campeche,H,20
2022,sem42,Campeche,M,8
2022,sem42,Coahuila,Sem.,5
2022,sem42,Coahuila,H,37
2022,sem42,Coahuila,M,27
2022,sem42,Colima,Sem.,2
2022,sem42,Colima,H,30
2022,sem42,Colima,M,65
2022,sem42,Chiapas,Sem.,1
2022,sem42,Chiapas,H,25
2022,sem42,Chiapas,M,20
2022,sem42,Chihuahua,Sem.,4
2022,sem42,Chihuahua,H,44
2022,sem42,Chihuahua,M,94
2022,sem42,Ciudad de México,Sem.,2
2022,sem42,Ciudad de México,H,34
2022,sem42,Ciudad de México,M,57
2022,sem42,Durango,Sem.,0
2022,sem42,Durango,H,7
2022,sem42,Durango,M,32
2022,sem42,Guanajuato,Sem.,0
2022,sem42,Guanajuato,H,10
2022,sem42,Guanajuato,M,14
2022,sem42,Guerrero,Sem.,1
2022,sem42,Guerrero,H,12
2022,sem42,Guerrero,M,24
2022,sem42,Hidalgo,Sem.,2
2022,sem42,Hidalgo,H,13
2022,sem42,Hidalgo,M,19
2022,sem42,Jalisco,Sem.,4
2022,sem42,Jalisco,H,72
2022,sem42,Jalisco,M,120
2022,sem42,México,Sem.,2
2022,sem42,México,H,49
2022,sem42,México,M,82
2022,sem42,Michoacán,Sem.,0
2022,sem42,Michoacán,H,19
2022,sem42,Michoacán,M,42
2022,sem42,Morelos,Sem.,0
2022,sem42,Morelos,H,7
2022,sem42,Morelos,M,17
2022,sem42,Nayarit,Sem.,0
2022,sem42,Nayarit,H,15
2022,sem42,Nayarit,M,21
2022,sem42,Nuevo León,Sem.,3
2022,sem42,Nuevo León,H,49
2022,sem42,Nuevo León,M,71
2022,sem42,Oaxaca,Sem.,0
2022,sem42,Oaxaca,H,26
2022,sem42,Oaxaca,M,49
2022,sem42,Puebla,Sem.,1
2022,sem42,Puebla,H,8
2022,sem42,Puebla,M,12
2022,sem42,Querétaro,Sem.,0
2022,sem42,Querétaro,H,7
2022,sem42,Querétaro,M,6
2022,sem42,Quintana Roo,Sem.,0
2022,sem42,Quintana Roo,H,4
2022,sem42,Quintana Roo,M,14
2022,sem42,San Luis Potosí,Sem.,0
2022,sem42,San Luis Potosí,H,14
2022,sem42,San Luis Potosí,M,26
2022,sem42,Sinaloa,Sem.,4
2022,sem42,Sinaloa,H,57
2022,sem42,Sinaloa,M,75
2022,sem42,Sonora,Sem.,0
2022,sem42,Sonora,H,27
2022,sem42,Sonora,M,47
2022,sem42,Tabasco,Sem.,1
2022,sem42,Tabasco,H,8
2022,sem42,Tabasco,M,13
2022,sem42,Tamaulipas,Sem.,5
2022,sem42,Tamaulipas,H,45
2022,sem42,Tamaulipas,M,90
2022,sem42,Tlaxcala,Sem.,0
2022,sem42,Tlaxcala,H,5
2022,sem42,Tlaxcala,M,2
2022,sem42,Veracruz,Sem.,2
2022,sem42,Veracruz,H,58
2022,sem42,Veracruz,M,93
2022,sem42,Yucatán,Sem.,2
2022,sem42,Yucatán,H,23
2022,sem42,Yucatán,M,51
2022,sem42,Zacatecas,Sem.,0
2022,sem42,Zacatecas,H,3
2022,sem42,Zacatecas,M,8
2022,sem43,Aguascalientes,Sem.,2
2022,sem43,Aguascalientes,H,4
2022,sem43,Aguascalientes,M,12
2022,sem43,Baja California,Sem.,2
2022,sem43,Baja California,H,30
2022,sem43,Baja California,M,74
2022,sem43,Baja California Sur,Sem.,0
2022,sem43,Baja California Sur,H,2
2022,sem43,Baja California Sur,M,4
2022,sem43,Campeche,Sem.,0
2022,sem43,Campeche,H,20
2022,sem43,Campeche,M,8
2022,sem43,Coahuila,Sem.,1
2022,sem43,Coahuila,H,46
2022,sem43,Coahuila,M,47
2022,sem43,Colima,Sem.,2
2022,sem43,Colima,H,31
2022,sem43,Colima,M,66
2022,sem43,Chiapas,Sem.,0
2022,sem43,Chiapas,H,25
2022,sem43,Chiapas,M,20
2022,sem43,Chihuahua,Sem.,2
2022,sem43,Chihuahua,H,45
2022,sem43,Chihuahua,M,95
2022,sem43,Ciudad de México,Sem.,0
2022,sem43,Ciudad de México,H,34
2022,sem43,Ciudad de México,M,57
2022,sem43,Durango,Sem.,1
2022,sem43,Durango,H,8
2022,sem43,Durango,M,32
2022,sem43,Guanajuato,Sem.,1
2022,sem43,Guanajuato,H,11
2022,sem43,Guanajuato,M,14
2022,sem43,Guerrero,Sem.,1
2022,sem43,Guerrero,H,13
2022,sem43,Guerrero,M,24
2022,sem43,Hidalgo,Sem.,1
2022,sem43,Hidalgo,H,13
2022,sem43,Hidalgo,M,20
2022,sem43,Jalisco,Sem.,11
2022,sem43,Jalisco,H,77
2022,sem43,Jalisco,M,126
2022,sem43,México,Sem.,5
2022,sem43,México,H,49
2022,sem43,México,M,87
2022,sem43,Michoacán,Sem.,1
2022,sem43,Michoacán,H,19
2022,sem43,Michoacán,M,43
2022,sem43,Morelos,Sem.,0
2022,sem43,Morelos,H,7
2022,sem43,Morelos,M,17
2022,sem43,Nayarit,Sem.,1
2022,sem43,Nayarit,H,16
2022,sem43,Nayarit,M,21
2022,sem43,Nuevo León,Sem.,1
2022,sem43,Nuevo León,H,50
2022,sem43,Nuevo León,M,71
2022,sem43,Oaxaca,Sem.,3
2022,sem43,Oaxaca,H,27
2022,sem43,Oaxaca,M,51
2022,sem43,Puebla,Sem.,2
2022,sem43,Puebla,H,6
2022,sem43,Puebla,M,12
2022,sem43,Querétaro,Sem.,1
2022,sem43,Querétaro,H,8
2022,sem43,Querétaro,M,6
2022,sem43,Quintana Roo,Sem.,1
2022,sem43,Quintana Roo,H,5
2022,sem43,Quintana Roo,M,14
2022,sem43,San Luis Potosí,Sem.,1
2022,sem43,San Luis Potosí,H,15
2022,sem43,San Luis Potosí,M,26
2022,sem43,Sinaloa,Sem.,2
2022,sem43,Sinaloa,H,58
2022,sem43,Sinaloa,M,76
2022,sem43,Sonora,Sem.,1
2022,sem43,Sonora,H,28
2022,sem43,Sonora,M,47
2022,sem43,Tabasco,Sem.,1
2022,sem43,Tabasco,H,8
2022,sem43,Tabasco,M,14
2022,sem43,Tamaulipas,Sem.,0
2022,sem43,Tamaulipas,H,45
2022,sem43,Tamaulipas,M,90
2022,sem43,Tlaxcala,Sem.,1
2022,sem43,Tlaxcala,H,5
2022,sem43,Tlaxcala,M,3
2022,sem43,Veracruz,Sem.,2
2022,sem43,Veracruz,H,58
2022,sem43,Veracruz,M,95
2022,sem43,Yucatán,Sem.,2
2022,sem43,Yucatán,H,24
2022,sem43,Yucatán,M,52
2022,sem43,Zacatecas,Sem.,1
2022,sem43,Zacatecas,H,3
2022,sem43,Zacatecas,M,9
2022,sem44,Aguascalientes,Sem.,0
2022,sem44,Aguascalientes,H,4
2022,sem44,Aguascalientes,M,12
2022,sem44,Baja California,Sem.,4
2022,sem44,Baja California,H,31
2022,sem44,Baja California,M,77
2022,sem44,Baja California Sur,Sem.,0
2022,sem44,Baja California Sur,H,2
2022,sem44,Baja California Sur,M,4
2022,sem44,Campeche,Sem.,1
2022,sem44,Campeche,H,20
2022,sem44,Campeche,M,9
2022,sem44,Coahuila,Sem.,3
2022,sem44,Coahuila,H,40
2022,sem44,Coahuila,M,29
2022,sem44,Colima,Sem.,1
2022,sem44,Colima,H,31
2022,sem44,Colima,M,67
2022,sem44,Chiapas,Sem.,0
2022,sem44,Chiapas,H,25
2022,sem44,Chiapas,M,20
2022,sem44,Chihuahua,Sem.,3
2022,sem44,Chihuahua,H,48
2022,sem44,Chihuahua,M,95
2022,sem44,Ciudad de México,Sem.,5
2022,sem44,Ciudad de México,H,37
2022,sem44,Ciudad de México,M,59
2022,sem44,Durango,Sem.,0
2022,sem44,Durango,H,8
2022,sem44,Durango,M,32
2022,sem44,Guanajuato,Sem.,1
2022,sem44,Guanajuato,H,11
2022,sem44,Guanajuato,M,15
2022,sem44,Guerrero,Sem.,1
2022,sem44,Guerrero,H,13
2022,sem44,Guerrero,M,25
2022,sem44,Hidalgo,Sem.,3
2022,sem44,Hidalgo,H,14
2022,sem44,Hidalgo,M,22
2022,sem44,Jalisco,Sem.,0
2022,sem44,Jalisco,H,77
2022,sem44,Jalisco,M,126
2022,sem44,México,Sem.,5
2022,sem44,México,H,53
2022,sem44,México,M,88
2022,sem44,Michoacán,Sem.,3
2022,sem44,Michoacán,H,22
2022,sem44,Michoacán,M,43
2022,sem44,Morelos,Sem.,0
2022,sem44,Morelos,H,7
2022,sem44,Morelos,M,17
2022,sem44,Nayarit,Sem.,0
2022,sem44,Nayarit,H,16
2022,sem44,Nayarit,M,21
2022,sem44,Nuevo León,Sem.,1
2022,sem44,Nuevo León,H,51
2022,sem44,Nuevo León,M,71
2022,sem44,Oaxaca,Sem.,1
2022,sem44,Oaxaca,H,27
2022,sem44,Oaxaca,M,52
2022,sem44,Puebla,Sem.,0
2022,sem44,Puebla,H,10
2022,sem44,Puebla,M,12
2022,sem44,Querétaro,Sem.,1
2022,sem44,Querétaro,H,8
2022,sem44,Querétaro,M,7
2022,sem44,Quintana Roo,Sem.,1
2022,sem44,Quintana Roo,H,5
2022,sem44,Quintana Roo,M,15
2022,sem44,San Luis Potosí,Sem.,1
2022,sem44,San Luis Potosí,H,15
2022,sem44,San Luis Potosí,M,27
2022,sem44,Sinaloa,Sem.,3
2022,sem44,Sinaloa,H,59
2022,sem44,Sinaloa,M,78
2022,sem44,Sonora,Sem.,2
2022,sem44,Sonora,H,30
2022,sem44,Sonora,M,47
2022,sem44,Tabasco,Sem.,0
2022,sem44,Tabasco,H,8
2022,sem44,Tabasco,M,14
2022,sem44,Tamaulipas,Sem.,6
2022,sem44,Tamaulipas,H,46
2022,sem44,Tamaulipas,M,95
2022,sem44,Tlaxcala,Sem.,2
2022,sem44,Tlaxcala,H,6
2022,sem44,Tlaxcala,M,4
2022,sem44,Veracruz,Sem.,2
2022,sem44,Veracruz,H,59
2022,sem44,Veracruz,M,96
2022,sem44,Yucatán,Sem.,3
2022,sem44,Yucatán,H,26
2022,sem44,Yucatán,M,53
2022,sem44,Zacatecas,Sem.,0
2022,sem44,Zacatecas,H,3
2022,sem44,Zacatecas,M,9
2022,sem45,Aguascalientes,Sem.,0
2022,sem45,Aguascalientes,H,4
2022,sem45,Aguascalientes,M,12
2022,sem45,Baja California,Sem.,3
2022,sem45,Baja California,H,32
2022,sem45,Baja California,M,79
2022,sem45,Baja California Sur,Sem.,0
2022,sem45,Baja California Sur,H,2
2022,sem45,Baja California Sur,M,4
2022,sem45,Campeche,Sem.,1
2022,sem45,Campeche,H,21
2022,sem45,Campeche,M,9
2022,sem45,Coahuila,Sem.,0
2022,sem45,Coahuila,H,40
2022,sem45,Coahuila,M,29
2022,sem45,Colima,Sem.,2
